"","Variable","Feature","N1","N2","Mean1","Mean2","Beta","SE","P","FDR","FC","FC_lower","FC_upper"
"K15051","Group","K15051",20,19,0.048577338118,0.0504046463435,0.00812720651834378,0.0112348121985205,0.473866921804498,0.99979701592855,1.00564924743913,0.990416307736555,1.0211164749358
"K11754","Group","K11754",20,20,0.37854500046,0.441288667065,-0.0124598804473559,0.0172314570961539,0.474052570043118,0.99979701592855,0.991400656697099,0.96846140678267,1.01488325215215
"K00027","Group","K00027",20,20,0.114849238809,0.120775278388,0.00796375009544679,0.0110139776844123,0.474071214253465,0.99979701592855,1.00553531447873,0.990601254991033,1.0206945161532
"K09903","Group","K09903",20,20,1.159625829115,1.260132666915,-0.0118316651279033,0.0163666263808042,0.474158894401076,0.99979701592855,0.991832451832531,0.970022251604124,1.01413303754768
"K01126","Group","K01126",20,20,0.371472230055,0.375844418973,0.0157751019527738,0.021838219539698,0.474494205868205,0.99979701592855,1.01099446721985,0.981440146141506,1.04143876401178
"K03727","Group","K03727",20,20,0.093957665726,0.145482088928,-0.0121743574835017,0.0168554257053069,0.474543339806724,0.99979701592855,0.991596883660228,0.969148070199122,1.01456568910327
"K00053","Group","K00053",20,20,1.222363268065,1.19388732375,0.0173323287603354,0.0240386904667994,0.475311207232797,0.99979701592855,1.01208631103528,0.979567283566679,1.0456848836921
"K23238","Group","K23238",13,16,0.0112950637285,0.0498359709235,-0.00530293773610704,0.0073560831714176,0.4753881555568,0.99979701592855,0.996331030835407,0.986423543778243,1.00633802717579
"K22278","Group","K22278",19,20,0.0124883735015,0.0163785161785,0.00688775599919316,0.0095640520626542,0.475826280063911,0.99979701592855,1.00478564343921,0.991814494234703,1.01792643193882
"K07071","Group","K07071",20,19,0.067838864605,0.110470261111,-0.00713422090131412,0.00990835854812428,0.475918085907264,0.99979701592855,0.995067141601927,0.981762111796073,1.00855248374211
"K04784","Group","K04784",12,12,0.003860087252,0.0108160917435,0.00541202162796414,0.00751983264621637,0.476113295420459,0.99979701592855,1.00375837256834,0.99355597234708,1.01406553686245
"K03703","Group","K03703",20,20,0.725713680745,0.70650404531,0.015939704583171,0.0221878875457301,0.476906895912483,0.99979701592855,1.01110982205062,0.981085955243501,1.04205249986837
"K08676","Group","K08676",13,9,0.0033364782135,0.006914855835,0.00706891237618888,0.00984717964421946,0.47723297052766,0.99979701592855,1.00491182031671,0.991557568046192,1.01844592705001
"K07005","Group","K07005",20,20,0.117637468823,0.117728207571,0.00906611580411035,0.0126410126297738,0.477637250398269,0.99979701592855,1.00630393932111,0.989169547656092,1.02373513286244
"K18892","Group","K18892",5,6,0.003359104315,0.007348400751,0.00680426077828889,0.00950721773385564,0.478555150388935,0.99979701592855,1.00472749367834,0.991833674972278,1.0177889317797
"K01674","Group","K01674",16,17,0.0092713203395,0.013268084542,0.00677537397916982,0.00947186370835926,0.478786196924762,0.99979701592855,1.00470737641871,0.991861454699474,1.0177196698666
"K03492","Group","K03492",7,7,0.0053831396925,0.008914706866,0.00711303056011466,0.00994793949821697,0.478963499615924,0.99979701592855,1.0049425513868,0.991452162387313,1.01861650001958
"K00024","Group","K00024",20,20,0.4737961254855,0.437501636294,0.0247562866005851,0.034626597666503,0.47900961505018,0.99979701592855,1.01730782453278,0.970559224321194,1.06630814887101
"K00945","Group","K00945",20,20,0.357050203755,0.354575917825,0.0123074255156044,0.0172157267907557,0.479043630017951,0.99979701592855,1.00856734875319,0.985251947378071,1.03243449523546
"K06973","Group","K06973",20,20,0.327555959025,0.3204023222145,0.0139724269010872,0.0195462647778272,0.479077602202782,0.99979701592855,1.00973199919643,0.983271510670353,1.03690455701918
"K00852","Group","K00852",20,20,0.337662383002,0.436184133701,-0.0243604716894358,0.0341075666717593,0.479452691065248,0.99979701592855,0.983256366959213,0.938734246812165,1.02989007426644
"K22300","Group","K22300",8,7,0.002870193675,0.0365945167805,-0.00436173126157907,0.00610735451502964,0.479482021954807,0.99979701592855,0.99698124390852,0.988743255631619,1.00528786926635
"K02825","Group","K02825",20,20,0.1023073293345,0.150236396767,-0.0116328437082874,0.0163089729452927,0.480031110839927,0.99979701592855,0.991969148167704,0.970231933559876,1.01419336643163
"K02282","Group","K02282",15,14,0.002614397505,0.006931070065,0.00662488723317077,0.00929666432244312,0.480440771315965,0.99979701592855,1.00460258139675,0.991994086252864,1.01737133369538
"K11068","Group","K11068",20,20,0.3256352111385,0.4209285837255,-0.019462298169716,0.0273366216392918,0.480844343650284,0.99979701592855,0.986600348347747,0.950631375409823,1.02393027680184
"K15868","Group","K15868",13,14,0.0012923483635,0.0056136775825,0.00661818435410048,0.00930281237715515,0.481170113552809,0.99979701592855,1.00459791394189,0.991981191767584,1.0173751045603
"K02348","Group","K02348",17,17,0.033683147423,0.0500544535045,0.00408222345325458,0.00574152390312772,0.481425887481761,0.99979701592855,1.0028335887218,0.99504166165518,1.01068653245712
"K03406","Group","K03406",19,20,0.021446438155,0.023980313589,0.00743130430316064,0.0104541228006582,0.481518296353771,0.99979701592855,1.00516427676999,0.990989188861945,1.01954212482865
"K19171","Group","K19171",8,8,0.0104847425425,0.013367157744,0.00748513439429384,0.0105351240572794,0.481736373875562,0.99979701592855,1.00520178233599,0.990917113293973,1.01969237351509
"K01154","Group","K01154",20,20,0.42001306258,0.400228944585,0.0166975616454863,0.023518160230931,0.482047343298088,0.99979701592855,1.01164110412896,0.979829048071917,1.04448600046826
"K01719","Group","K01719",20,20,0.0663706054215,0.079567780781,0.00566173320390261,0.00797449404736383,0.482050799215347,0.99979701592855,1.00393212500482,0.993114333786024,1.01486775220973
"K01524","Group","K01524",20,20,0.180443061094,0.2611613185,-0.0128864110819024,0.0181586870312553,0.482249934300079,0.99979701592855,0.991107593897271,0.966956277398701,1.01586212907516
"K02015","Group","K02015",20,20,0.435735840375,0.424861582765,0.0154386355577072,0.0217605282127604,0.482358194523889,0.99979701592855,1.01075870984188,0.981314851963259,1.04108601584628
"K02016","Group","K02016",20,20,0.55445354612,0.648457959145,-0.020140583553738,0.0283981046743295,0.482515256198783,0.99979701592855,0.986136605637113,0.948815268501443,1.0249259653182
"K16363","Group","K16363",20,20,0.2853095244,0.2647493811925,0.0198698164140771,0.0280439309336083,0.482943589034172,0.99979701592855,1.0138679878795,0.975966620730687,1.05324124310444
"K12986","Group","K12986",2,9,0.0003378707895,0.031044558063,-0.00368096421397923,0.00520165706579514,0.483479140323871,0.99979701592855,0.99745180221529,0.990427850225176,1.00452556692175
"K03407","Group","K03407",20,20,0.041719265967,0.0577883773955,0.00465956142738891,0.00658572740172056,0.483557768614061,0.99979701592855,1.00323498316657,0.994298913465835,1.01225136407012
"K02598","Group","K02598",16,18,0.056677050464,0.0686537847365,0.00721791141274933,0.0102227352725162,0.48445459542226,0.99979701592855,1.00501561122266,0.99115414592267,1.01907093155625
"K09859","Group","K09859",14,9,0.0036801722,0.0074633186055,0.00698066435964793,0.00989541805700419,0.484836127085279,0.99979701592855,1.00485035288236,0.991431941644678,1.01845037392357
"K01585","Group","K01585",20,20,0.312952804336,0.305881751132,0.0174669266886507,0.024777079266887,0.485132009608219,0.99979701592855,1.01218073922121,0.97867642415495,1.04683205149753
"K03685","Group","K03685",20,20,0.51030352776,0.649069051085,-0.0212192577340559,0.0301055615528647,0.485214828112938,0.99979701592855,0.985399566621509,0.945909353366867,1.02653843356305
"K18104","Group","K18104",1,7,0.000869036084,0.0053451992465,0.00654979102087267,0.00930168491499452,0.485631774378707,0.99979701592855,1.00455029045296,0.991935685761953,1.01732531708845
"K00847","Group","K00847",20,20,0.49216612917,0.49292400495,0.012916441578001,0.018361384323945,0.486059215989147,0.99979701592855,1.00899319299737,0.984134993506041,1.03447928407474
"K00949","Group","K00949",20,20,0.2279105913965,0.2235990693865,0.0119566808505502,0.0170019401609707,0.486184217828557,0.99979701592855,1.00832217800747,0.985298576613332,1.03188377492271
"K01523","Group","K01523",20,20,0.3665056940875,0.493918613878,-0.0224876220818546,0.0319798261503172,0.486228822034853,0.99979701592855,0.984533620323049,0.942674703105543,1.02825125820512
"K08591","Group","K08591",20,20,0.290077526584,0.289393792715,0.010221341570219,0.014555852902496,0.486824271566444,0.99979701592855,1.00711005133011,0.987389952648169,1.02722399875538
"K19159","Group","K19159",19,20,0.0443815661975,0.08657218641,-0.00608906237815137,0.00867383707655794,0.486954914989973,0.99979701592855,0.995788277864292,0.984122775346522,1.00759205982483
"K20373","Group","K20373",15,19,0.0074505694445,0.0117698414765,0.00662116775829095,0.00943329106504066,0.487022487009651,0.99979701592855,1.00459999139044,0.99180741556231,1.01755756900597
"K01996","Group","K01996",20,20,0.2418339888455,0.360290214919,-0.0205363014901904,0.0292823101501642,0.487375639475536,0.99979701592855,0.985866154559119,0.947416281779742,1.02587647415072
"K07334","Group","K07334",18,15,0.009257482576,0.015275883142,0.00591891818994036,0.00845322643885865,0.48806970408564,0.99979701592855,1.00411110897408,0.992645571651138,1.01570907880855
"K05794","Group","K05794",20,20,0.1123946261755,0.167927668328,-0.0133255827102095,0.0190405945756229,0.488282802475685,0.99979701592855,0.99080593618002,0.965504475599105,1.01677043243162
"K00175","Group","K00175",20,20,0.4781617071135,0.4437375086305,0.0253784991185473,0.0362700739404773,0.48837057155039,0.99979701592855,1.01774666861447,0.96881234535431,1.06915264492943
"K16784","Group","K16784",3,3,0.000481803343,0.004564487083,0.00679951597210207,0.00971918486188265,0.488439556511015,0.99979701592855,1.00472418928673,0.991544834861135,1.0180787202419
"K03487","Group","K03487",16,18,0.034959821539,0.0512016401765,0.00389069516465006,0.00556227953946888,0.488512936593395,0.99979701592855,1.00270046408582,0.995151877029195,1.01030630990652
"K02484","Group","K02484",20,20,0.038324368743,0.076370451562,-0.0052746733981657,0.00754600953017222,0.488807511431742,0.99979701592855,0.996350550492724,0.986188372323184,1.00661744482811
"K10907","Group","K10907",20,19,0.14944892754,0.127325415416,0.0147400791491643,0.0210997121133524,0.489060996037607,0.99979701592855,1.01026941651172,0.981720769950035,1.03964826372255
"K09009","Group","K09009",20,20,0.2931309156725,0.400382617779,-0.0221423539012689,0.0317678940982916,0.490042574658679,0.99979701592855,0.984769268745971,0.943171855499143,1.02820128379812
"K03704","Group","K03704",20,20,0.84998480604,1.28231585116,-0.0360381336217835,0.0517052143843827,0.490049936241524,0.99979701592855,0.975329681065613,0.909168525943227,1.04630545341486
"K00812","Group","K00812",20,20,0.320518386943,0.2980126684475,0.0202579636459684,0.0290765548228165,0.490223799729729,0.99979701592855,1.01414079882352,0.974860650925092,1.05500366525455
"K02761","Group","K02761",20,20,0.0720451632035,0.115767995297,-0.00784593317085398,0.0112822744302026,0.491022516419188,0.99979701592855,0.99457637479613,0.979448002454659,1.0099384171733
"K17363","Group","K17363",19,18,0.0030552750235,0.007698267377,0.00646639277179376,0.0093187444531793,0.491957583121234,0.99979701592855,1.00449222183033,0.991855358281548,1.01729008699998
"K06346","Group","K06346",20,20,0.716713322895,0.91182856537,-0.0280975436782029,0.040553439807242,0.492615207832238,0.99979701592855,0.980712693677134,0.928142169524294,1.03626084356496
"K00158","Group","K00158",14,19,0.003537823608,0.008224084721,0.0064391710156811,0.00930061249170915,0.49293416572632,0.99979701592855,1.00447326856333,0.991861076173297,1.01724583361109
"K02992","Group","K02992",20,20,0.91589933527,1.083314438505,-0.0222158472094081,0.0320938030350087,0.493010077273867,0.99979701592855,0.984719104223415,0.942706315839888,1.02860424071589
"K01766","Group","K01766",17,20,0.02571839659,0.042575774174,0.00292246283146858,0.00422353969829443,0.493177566199799,0.99979701592855,1.00202774998192,0.99629461094906,1.00779388014292
"K23121","Group","K23121",14,13,0.0033961712685,0.0074680712175,0.00683204542814062,0.00988187223835931,0.493534538121244,0.99979701592855,1.00474684376248,0.991348058281754,1.01832672351263
"K00010","Group","K00010",19,20,0.064679197631,0.064991053066,0.00861465655840458,0.0124629888025875,0.493629216580733,0.99979701592855,1.00598908820595,0.989099249731891,1.0231673372149
"K03534","Group","K03534",20,20,0.4700606942675,0.4375050410325,0.0242012280915805,0.0350502202274676,0.494092932430992,0.99979701592855,1.01691650361026,0.969627684880475,1.06651160176227
"K16301","Group","K16301",19,19,0.0347545884755,0.0721171057785,-0.00520932448879679,0.00754604925563408,0.494176807826573,0.99979701592855,0.99639568262019,0.986232990903254,1.00666309634895
"K10119","Group","K10119",20,20,0.893923748555,1.297790641895,-0.0446452509995773,0.0649101946987695,0.495755728595805,0.99979701592855,0.969528188082925,0.887691794937889,1.05890908629287
"K12952","Group","K12952",18,20,0.0592129439455,0.0535758578455,0.0110608547945745,0.0160857000586067,0.495867790037103,0.99979701592855,1.00769626548203,0.985913432719115,1.02996036950815
"K01838","Group","K01838",20,20,0.0469117059485,0.062995391842,0.00493439540935773,0.00718529391213701,0.496419148467007,0.99979701592855,1.00342611803694,0.993678613049498,1.01326924131809
"K06013","Group","K06013",12,8,0.0029596514275,0.0071185031685,0.0067970572797778,0.00990432140100843,0.496708035627705,0.99979701592855,1.00472247700141,0.991293782806073,1.01833308480391
"K02111","Group","K02111",20,20,0.66330746394,0.77229562601,-0.0170330762571601,0.0248223784169167,0.49675384746067,0.99979701592855,0.988262993617597,0.955491578024605,1.0221584020376
"K12138","Group","K12138",14,17,0.0195244926785,0.037017461379,0.00259351497309413,0.00377967487450028,0.496768999886118,0.99979701592855,1.00179930440037,0.99666830292635,1.00695672105791
"K07090","Group","K07090",20,20,0.411227811735,0.494691699495,-0.0179351237491471,0.0261461426075975,0.496904492527,0.99979701592855,0.987645273660048,0.953178580156299,1.02335827397955
"K12145","Group","K12145",15,16,0.02963118624,0.046373459133,0.00358958653576368,0.00523358539775549,0.496955348686065,0.99979701592855,1.00249120970556,0.995388592997843,1.00964450728752
"K15866","Group","K15866",18,19,0.0352291929155,0.0510823212165,0.0046665923062399,0.00680401732651524,0.496965849201594,0.99979701592855,1.00323987237781,0.994008930324777,1.0125565382997
"K07219","Group","K07219",19,19,0.0489883347515,0.048956945147,0.0084300013664821,0.0123060545602893,0.497483329813451,0.99979701592855,1.00586033665741,0.989183537129187,1.02281829294984
"K01744","Group","K01744",20,20,0.2225246739445,0.229153825474,0.0106787778385753,0.0155918523079445,0.497566949437401,0.99979701592855,1.00742942700812,0.986313884023452,1.02899702299819
"K00980","Group","K00980",20,20,0.053403779963,0.0560330287075,0.00777624976998271,0.0113597199566999,0.497784656764043,0.99979701592855,1.00540463824972,0.990007389438482,1.02104135524421
"K01000","Group","K01000",20,20,0.754374102125,0.878285965075,-0.0171621996739786,0.0250928490832813,0.498158021744288,0.99979701592855,0.988174546523475,0.955055061635112,1.02244255187242
